"LastName"	"FirstName"	"DatasetID"	"Dataset"	"SpeciesName"	"AccSpeciesID"	"AccSpeciesName"	"ObservationID"	"ObsDataID"	"TraitID"	"TraitName"	"DataName"	"OriglName"	"OrigUnitStr"	"ValueKindName"	"OrigUncertaintyStr"	"UncertaintyName"	"Replicates"	"StdValue"	"UnitName"	"RelUncertaintyPercent"	"OrigObsDataID"	"ErrorRisk"	"Reference"	"Comment"	"max_height"	"42"	"45"	"47"	"59"	"60"	"61"	"62"	"68"	"80"	"92"	"112"	"113"	"117"	"118"	"119"	"120"	"121"	"122"	"123"	"124"	"125"	"126"	"127"	"128"	"129"	"130"	"131"	"132"	"133"	"134"	"135"	"136"	"137"	"138"	"139"	"140"	"153"	"154"	"155"	"156"	"157"	"158"	"159"	"160"	"161"	"162"	"163"	"164"	"193"	"216"	"226"	"232"	"235"	"283"	"325"	"327"	"413"	"448"	"505"	"506"	"507"	"515"	"703"	"706"	"708"	"709"	"713"	"719"	"882"	"911"	"1412"	"1736"	"1861"	"P50"	"2100"	"2200"	"k_sat"	"2358"	"2525"	"2537"	"2538"	"2539"	"2540"	"2541"	"2542"	"2543"	"Huber"	"2545"	"2546"	"2547"	"2548"	"2549"	"2550"	"2551"	"2552"	"2553"	"2554"	"2555"	"2556"	"2557"	"2558"	"2559"	"2560"	"2561"	"2562"	"2563"	"2564"	"2565"	"2566"	"2567"	"2568"	"2570"	"2571"	"2572"	"2573"	"2574"	"2575"	"2576"	"2577"	"2578"	"2579"	"2580"	"2581"	"2582"	"2583"	"2584"	"2585"	"2586"	"2587"	"2588"	"2589"	"2590"	"2591"	"2592"	"2593"	"2594"	"2656"	"6584"
"11"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Acer opalus"	848	"Acer opalus"	1727018	12511395	42	"Plant growth form"	"Plant organ measured"	"Plant organ"	"Mpa"	"Single"	NA	NA	NA	45.2	"m"	NA	NA	1.33264	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"S = stem, T = trunk, R = root, P = petiole"	NA	"W"	NA	"T"	45.2	5.73333333333333	800	8.702	NA	1026	933	"FR_Bastille"	"Tissier et al. 2004"	0.302	1.502	3.902	7.302	11.302	15.102	18.002	17.202	14.402	9.802	4.502	1.102	77.7	79.1	82.5	76.9	91.8	95.6	70	86.1	88.5	88.6	102.6	86.6	33.1	37	43	45.5	45.9	51.9	60.9	58.5	53.7	42.6	34.2	31.7	"TMS"	NA	NA	NA	NA	NA	72.4166666666667	"N"	"A"	5	NA	NA	NA	NA	"diffuse-porous"	"sol + RM"	"simple"	NA	NA	"fibres"	1	NA	"France"	"La Bastille"	"S"	2.45	-2.6	NA	0.18	NA	"La Bastille"	-2.1	253.333333333333	"S"	NA	"PC-PLCs"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"non-vestured"	NA	NA	"no"	NA	NA	NA	NA	NA	NA	44.8333333333333	103.1	78.3	76.1	71	69	71.2	68.8	64.7	67.7	71.8	76.1	77.1	19.1	15.5	13.2	7.8	4.4	2.6	1.8	1.8	2.6	5.3	11.2	17.8	77.2	NA
"12"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Acer platanoides"	854	"Acer platanoides"	1727020	12511594	42	"Plant growth form"	"Plant organ measured"	"Plant organ"	"Mpa"	"Single"	NA	NA	NA	45.3333333333333	"m"	NA	NA	2.3748	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"S = stem, T = trunk, R = root, P = petiole"	NA	"D"	NA	"T"	45.3333333333333	5.5	200	11.745	NA	937	928	"FR_Grenoble"	"Tissier et al. 2004"	2.32	3.92	8.32	11.42	15.22	18.52	20.92	20.32	17.42	12.22	7.22	3.12	68	72	81	73	90	83	60	77	86	86	84	77	30.9	36.2	43.8	47.4	48.3	54.8	63.7	61.1	56.2	43.3	33	29.4	"TMS"	NA	NA	NA	NA	NA	72.3583333333333	"N"	"A"	10	NA	NA	NA	NA	"diffuse-porous"	"sol + RM"	"simple"	NA	NA	"fibres"	1	NA	"France"	"Grenoble"	"S"	1.8	-2.3	NA	0.45	NA	"Grenoble"	-1.25	76	"S"	NA	"PC-PLCs"	NA	NA	NA	NA	NA	2.37	NA	NA	NA	NA	0.374721	NA	NA	NA	NA	NA	NA	"non-vestured"	0.266111988344193	0.351669699789523	"no"	NA	NA	NA	NA	NA	NA	45.675	76	80.7	77.2	71	67.4	69.8	67.5	63.3	66.6	71	75.9	78.4	16.4	12.8	10	4.6	2.1	1.1	0.7	0.7	1.2	2.9	8.3	15.2	79.5	NA
"13"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Acer pseudoplatanus"	855	"Acer pseudoplatanus"	1727022	12511800	42	"Plant growth form"	"Plant organ measured"	"Plant organ"	"Mpa"	"Single"	NA	NA	NA	45.3333333333333	"m"	NA	NA	2.51038	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"S = stem, T = trunk, R = root, P = petiole"	NA	"W"	NA	"T"	45.3333333333333	5.5	200	11.745	NA	937	928	"FR_Grenoble"	"Tissier et al. 2004"	2.32	3.92	8.32	11.42	15.22	18.52	20.92	20.32	17.42	12.22	7.22	3.12	68	72	81	73	90	83	60	77	86	86	84	77	30.9	36.2	43.8	47.4	48.3	54.8	63.7	61.1	56.2	43.3	33	29.4	"TMS"	NA	NA	NA	NA	NA	72.3583333333333	"N"	"A"	10	NA	NA	NA	NA	"diffuse-porous"	"sol + RM"	"simple"	NA	NA	"fibres"	1	NA	"France"	"Grenoble"	"S"	1.6	-1.8	NA	0.38	NA	"Grenoble"	-1.25	190	"S"	NA	"PC-PLCs"	NA	NA	NA	NA	NA	2.203	NA	NA	NA	NA	0.2925	NA	NA	176.033	NA	NA	NA	"non-vestured"	0.220810295634708	0.379479386451581	"no"	NA	NA	NA	NA	NA	NA	45.675	76	80.7	77.2	71	67.4	69.8	67.5	63.3	66.6	71	75.9	78.4	16.4	12.8	10	4.6	2.1	1.1	0.7	0.7	1.2	2.9	8.3	15.2	79.5	NA
"14"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Adenostoma fasciculatum"	1285	"Adenostoma fasciculatum"	1727042	12513625	42	"Plant growth form"	"Plant organ measured"	"Plant organ"	"Mpa"	"Single"	NA	NA	NA	34.0975	"m"	NA	NA	1.47952	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"S = stem, T = trunk, R = root, P = petiole"	NA	"E"	NA	"S"	34.0975	-118.653166666667	340	16.4493333333333	NA	380	1276	"USA_Ca_SantaMonica_2"	"Jacobsen et al. 2007c"	12.066	12.766	12.966	14.466	16.366	18.966	21.566	22.066	20.966	18.466	14.666	12.066	87.1649484536082	70.6134020618557	56.2164948453608	34.0824742268041	5.97422680412371	1.95876288659794	1.86082474226804	3.0360824742268	5.58247422680412	7.83505154639175	52.7886597938144	52.8865979381443	67	69.7	69.8	75.7	66.1	67.4	79.7	80.5	74.8	72.3	66.3	66.6	"WDS"	NA	NA	NA	NA	NA	68.15	"N"	"A"	NA	NA	NA	NA	NA	"diffuse-porous"	"sol"	"simple"	NA	26.94	"tracheids"	4	NA	"USA"	"Santa Monica Mountains of Southern California, Chaparral"	"S"	8.33	NA	NA	0.6	NA	"Santa Monica Mountains of Southern California, Chaparral"	NA	NA	"O"	"P"	"CE"	NA	-7.8	NA	NA	NA	NA	29.2	30.73	NA	1	NA	NA	NA	NA	NA	NA	NA	"non-vestured"	NA	NA	"no"	339.34	NA	12855	NA	0.069	0.7689	71.325	26.7	65.9	67.9	68.2	66.2	68.1	69.9	70.3	70.8	69.4	67.4	67.1	4.9	3.5	3.2	2.3	1.5	0.7	0.3	0.3	0.8	1.5	2.7	5	66.6	NA
"15"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Adenostoma fasciculatum"	1285	"Adenostoma fasciculatum"	1727043	12513726	42	"Plant growth form"	"Plant organ measured"	"Plant organ"	"Mpa"	"Single"	NA	NA	NA	34.0878333333333	"m"	NA	NA	1.7124	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"S = stem, T = trunk, R = root, P = petiole"	NA	"E"	NA	"S"	34.0878333333333	-118.838166666667	480	15.5286666666667	NA	541	1232	"USA_Ca_SantaMonica_5"	"Jacobsen et al. 2005"	10.712	11.512	11.412	13.112	15.312	18.012	21.512	21.912	20.312	17.612	13.712	11.212	115	107	85	35	6	2	0	3	10	13	85	80	65.8	69.2	69.9	75.8	66.7	67.3	78.2	78.6	74.1	71.7	64.8	64.6	"WDS"	NA	NA	NA	NA	NA	69.5333333333333	"N"	"A"	NA	NA	NA	NA	NA	"diffuse-porous"	"sol"	"simple"	NA	22.7	"tracheids"	4	NA	"USA"	"Santa Monica Mountains of Southern California, Chaparral"	"S"	7.98317451077475	-12.0208306686837	NA	0.88	NA	"Santa Monica Mountains of Southern California, Chaparral"	-4.29933559605217	9.41140070225289	"S"	"W"	"CE"	NA	-6.53	NA	NA	NA	NA	NA	26.391	NA	1	NA	NA	NA	NA	NA	NA	NA	"non-vestured"	NA	NA	"no"	235	NA	10794	NA	NA	0.891	70.5583333333333	32.6	67.3	68.9	69.2	67.3	69.6	71.9	72.2	72.3	70.6	68.2	68.6	6.1	4.2	3.9	2.9	1.8	0.8	0.3	0.4	0.9	1.7	3.4	6.2	68.3	NA
"16"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Adenostoma fasciculatum"	1285	"Adenostoma fasciculatum"	1727044	12513828	42	"Plant growth form"	"Plant organ measured"	"Plant organ"	"Mpa"	"Single"	NA	NA	NA	34.5	"m"	NA	NA	1.27147	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"S = stem, T = trunk, R = root, P = petiole"	NA	"E"	NA	"S"	34.5	-118.4	650	16.0123333333333	NA	433	1358	"USA_Ca_ColdCreek"	"Hacke et al. 2009"	8.954	10.454	11.354	13.654	17.054	20.854	24.554	24.454	21.854	17.654	12.354	8.954	96.1833602584814	82.6593968766828	68.785675821217	36.3747980613893	7.57808292945611	1.98196015078083	1.98196015078083	3.03123317178245	7.11173936456651	10.4927302100162	56.1943995691976	60.6246634356489	62.8	67.8	67.5	74.3	69.8	74.3	80.4	81	77.6	74.1	65	63.7	"WDS"	NA	NA	NA	"fatigue corrected P50"	NA	63.0833333333333	"N"	"A"	2.6	NA	NA	NA	NA	"diffuse-porous"	"sol"	"simple"	NA	21.3227655368416	"tracheids"	4	NA	"USA"	"Cold Creek Canyon, Santa Monica Mountains, chaparral"	"S"	7.24972862449196	-10.6691935497793	NA	0.88	NA	"Cold Creek Canyon, Santa Monica Mountains, chaparral"	-4.04194647447348	11.1128497675135	"O"	"W"	"CE"	NA	-4.7	NA	NA	NA	4.09	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	"non-vestured"	0.003687830999989	0.01010841868457	"no"	NA	NA	NA	NA	NA	0.6792	71.525	48.5	65.5	65.5	64	60.4	60.3	61	61.4	63	62.8	62.3	64.6	8.6	6.3	5.9	4.4	2.6	1.2	0.5	0.6	1.4	2.8	5.4	8.8	66.2	NA
"17"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Adenostoma fasciculatum"	1285	"Adenostoma fasciculatum"	1727046	12514026	42	"Plant growth form"	"Plant organ measured"	"Plant organ"	"Mpa"	"Single"	NA	NA	NA	34.5	"m"	NA	TRUE	1.27147	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"S = stem, T = trunk, R = root, P = petiole"	NA	"E"	NA	"S"	34.5	-118.4	650	16.0123333333333	NA	433	1358	"USA_Ca_ColdCreek"	"Jacobsen et al. 2007b"	8.954	10.454	11.354	13.654	17.054	20.854	24.554	24.454	21.854	17.654	12.354	8.954	96.1833602584814	82.6593968766828	68.785675821217	36.3747980613893	7.57808292945611	1.98196015078083	1.98196015078083	3.03123317178245	7.11173936456651	10.4927302100162	56.1943995691976	60.6246634356489	62.8	67.8	67.5	74.3	69.8	74.3	80.4	81	77.6	74.1	65	63.7	"WDS"	NA	NA	NA	"fatigue corrected P50"	NA	63.0833333333333	"N"	"A"	2.6	NA	NA	NA	NA	"diffuse-porous"	"sol"	"simple"	NA	NA	"tracheids"	4	NA	"USA"	"Cold Creek Canyon, Santa Monica Mountains, chaparral"	"S"	7.24972862449196	-10.6691935497793	NA	0.88	NA	"Cold Creek Canyon, Santa Monica Mountains, chaparral"	-4.04194647447348	11.1128497675135	"O"	"W"	"CE"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	"non-vestured"	NA	NA	"no"	NA	NA	NA	NA	NA	NA	71.525	48.5	65.5	65.5	64	60.4	60.3	61	61.4	63	62.8	62.3	64.6	8.6	6.3	5.9	4.4	2.6	1.2	0.5	0.6	1.4	2.8	5.4	8.8	66.2	NA
"18"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Adenostoma sparsifolium"	1286	"Adenostoma sparsifolium"	1727048	12514138	42	"Plant growth form"	"Plant organ measured"	"Plant organ"	"Mpa"	"Single"	NA	NA	NA	34.0975	"m"	NA	NA	1.44984	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"S = stem, T = trunk, R = root, P = petiole"	NA	"E"	NA	"S"	34.0975	-118.653166666667	340	16.4493333333333	NA	380	1276	"USA_Ca_SantaMonica_2"	"Jacobsen et al. 2007c"	12.066	12.766	12.966	14.466	16.366	18.966	21.566	22.066	20.966	18.466	14.666	12.066	87.1649484536082	70.6134020618557	56.2164948453608	34.0824742268041	5.97422680412371	1.95876288659794	1.86082474226804	3.0360824742268	5.58247422680412	7.83505154639175	52.7886597938144	52.8865979381443	67	69.7	69.8	75.7	66.1	67.4	79.7	80.5	74.8	72.3	66.3	66.6	"WDS"	NA	NA	NA	NA	NA	68.15	"N"	"A"	NA	NA	NA	NA	NA	"diffuse-porous"	"sol"	"simple"	NA	27.61	"tracheids"	3	NA	"USA"	"Santa Monica Mountains of Southern California, Chaparral"	"S"	4.63	NA	NA	1.77	NA	"Santa Monica Mountains of Southern California, Chaparral"	NA	NA	"O"	"P"	"CE"	NA	-4.5	NA	NA	NA	NA	47.8	34.02	NA	1.04	NA	NA	NA	NA	NA	NA	NA	"non-vestured"	NA	NA	"no"	210.12	NA	6796	NA	0.032	0.6365	71.325	26.7	65.9	67.9	68.2	66.2	68.1	69.9	70.3	70.8	69.4	67.4	67.1	4.9	3.5	3.2	2.3	1.5	0.7	0.3	0.3	0.8	1.5	2.7	5	66.6	NA
"19"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Adenostoma sparsifolium"	1286	"Adenostoma sparsifolium"	1727049	12514239	42	"Plant growth form"	"Plant organ measured"	"Plant organ"	"Mpa"	"Single"	NA	NA	NA	34.0878333333333	"m"	NA	NA	2.12341	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"S = stem, T = trunk, R = root, P = petiole"	NA	"E"	NA	"S"	34.0878333333333	-118.838166666667	480	15.5286666666667	NA	541	1232	"USA_Ca_SantaMonica_5"	"Jacobsen et al. 2005"	10.712	11.512	11.412	13.112	15.312	18.012	21.512	21.912	20.312	17.612	13.712	11.212	115	107	85	35	6	2	0	3	10	13	85	80	65.8	69.2	69.9	75.8	66.7	67.3	78.2	78.6	74.1	71.7	64.8	64.6	"WDS"	NA	NA	NA	NA	NA	69.5333333333333	"N"	"A"	NA	NA	NA	NA	NA	"diffuse-porous"	"sol"	"simple"	NA	18.4	"tracheids"	3	NA	"USA"	"Santa Monica Mountains of Southern California, Chaparral"	"S"	4.88972165303576	-7.99792210843166	NA	1.6	NA	"Santa Monica Mountains of Southern California, Chaparral"	-2.32368255503179	12.2257237090456	"O"	"W"	"CE"	NA	-4.06	NA	NA	NA	NA	NA	24.052	NA	1.04	NA	NA	NA	NA	NA	NA	NA	"non-vestured"	NA	NA	"no"	175	NA	7104	NA	NA	0.648	70.5583333333333	32.6	67.3	68.9	69.2	67.3	69.6	71.9	72.2	72.3	70.6	68.2	68.6	6.1	4.2	3.9	2.9	1.8	0.8	0.3	0.4	0.9	1.7	3.4	6.2	68.3	NA
"20"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Adenostoma sparsifolium"	1286	"Adenostoma sparsifolium"	1727051	12514433	42	"Plant growth form"	"Plant organ measured"	"Plant organ"	"Mpa"	"Single"	NA	NA	NA	34.5	"m"	NA	TRUE	1.23144	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"S = stem, T = trunk, R = root, P = petiole"	NA	"E"	NA	"S"	34.5	-118.4	650	16.0123333333333	NA	433	1358	"USA_Ca_ColdCreek"	"Jacobsen et al. 2007b"	8.954	10.454	11.354	13.654	17.054	20.854	24.554	24.454	21.854	17.654	12.354	8.954	96.1833602584814	82.6593968766828	68.785675821217	36.3747980613893	7.57808292945611	1.98196015078083	1.98196015078083	3.03123317178245	7.11173936456651	10.4927302100162	56.1943995691976	60.6246634356489	62.8	67.8	67.5	74.3	69.8	74.3	80.4	81	77.6	74.1	65	63.7	"WDS"	NA	NA	NA	"fatigue corrected P50"	NA	63.0833333333333	"N"	"A"	5.4	NA	NA	NA	NA	"diffuse-porous"	"sol"	"simple"	NA	NA	"tracheids"	3	NA	"USA"	"Cold Creek Canyon, Santa Monica Mountains, chaparral"	"S"	4.31325337202821	-7.64825476267003	NA	1.55	NA	"Cold Creek Canyon, Santa Monica Mountains, chaparral"	-1.81417750862739	11.3942980973351	"O"	"W"	"CE"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04	NA	NA	NA	NA	NA	NA	NA	"non-vestured"	NA	NA	"no"	NA	NA	NA	NA	NA	NA	71.525	48.5	65.5	65.5	64	60.4	60.3	61	61.4	63	62.8	62.3	64.6	8.6	6.3	5.9	4.4	2.6	1.2	0.5	0.6	1.4	2.8	5.4	8.8	66.2	NA
"21"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Aleurites moluccana"	2450	"Aleurites moluccana"	1727061	12515292	1096	"Wood (sapwood) specific conductivity (stem specific conductivity)"	"Sapwood-specific conductivity / stem specific conductivity / hydraulic conductivity"	"Ks (kg m-1 MPa-1 s-1)"	"kg m-1 MPa-1 s-1"	"Single"	NA	NA	NA	3.57	"kg/m/s/Mpa"	NA	NA	0.458142	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"stem specific conductivity = xylem conductivity per unit of cross-sectional sapwood area"	NA	"E"	NA	"S"	21.6833333333333	101.416666666667	570	21.7	11.79	1560	1498	"CN_Xishuangbanna"	"Chen et al. 2009a, b"	16.4083333333333	17.7083333333333	20.4083333333333	23.3083333333333	24.9083333333333	25.0083333333333	24.9083333333333	24.7083333333333	24.2083333333333	22.4083333333333	19.7083333333333	16.7083333333333	17.3119605425401	25.0061652281134	26.9297163995068	64.4389642416769	161.578298397041	183.699136868064	283.723797780518	278.914919852035	252.946979038224	145.228113440197	85.5980271270037	34.6239210850801	57.2	61.8	56.1	56.8	48.9	32.7	29	33.7	40.5	45.2	50.5	54.5	"TRS"	NA	NA	NA	"study trees 5-7 m; data on leaf gas exchange, anatomy and hydraulics also provided."	NA	76.0833333333333	"N"	"A"	NA	NA	NA	NA	69	"diffuse-porous"	"RM"	NA	NA	49.2	"fibres"	3	49.211356466877	"China"	"Xishuangbanna Tropical Botanical Garden"	"S"	2.17	-3.74	0.000427	3.57	0.2	"Xishuangbanna Tropical Botanical Garden"	-0.59	24.203821656051	"O"	"PW"	"DH"	NA	NA	NA	NA	NA	NA	NA	NA	0.71304347826087	NA	NA	NA	NA	NA	NA	NA	NA	"non-vestured"	NA	NA	NA	NA	NA	NA	NA	NA	0.52	47.2416666666667	17.6	74.4	67.5	62.4	64.3	73.1	80.4	83.6	84.5	82.5	82.3	79.9	3.5	2.8	2.1	1.4	0.9	0.4	0.2	0.3	0.6	1.1	1.5	2.8	78.1	NA
